sale_id,product_id,customer_id,location_id,order_date_timestamp,quantity,unit_price,total_amount,discount_applied,payment_method,delivery_status,order_date
SALE02506,B00A0VCJPI,CUST0366,LOC007,2025-02-26,3,1469.0,3966.3,10,NetBanking,Returned,2025-02-26
SALE02507,B09ZPM4C2C,CUST0258,LOC019,2025-02-26,1,10901.0,9810.9,10,Card,Delivered,2025-02-26
SALE02508,B0B8XNPQPN,CUST0039,LOC006,2025-02-27,5,3599.0,16195.5,10,Card,Delivered,2025-02-27
SALE02509,B09NHVCHS9,CUST0430,LOC013,2025-02-27,1,59.0,53.1,10,Card,Delivered,2025-02-27
SALE02510,B09XRBJ94N,CUST0119,LOC008,2025-02-27,2,2092.0,3974.8,5,UPI,Returned,2025-02-27
SALE02511,B0B82YGCF6,CUST0232,LOC006,2025-02-28,4,899.0,3416.2,5,UPI,Delivered,2025-02-28
SALE02512,B09BF8JBWX,CUST0475,LOC011,2025-02-28,2,1055.0,1688.0,20,UPI,Delivered,2025-02-28
SALE02513,B00P93X2H6,CUST0456,LOC009,2025-02-28,2,67.0,120.6,10,COD,Delivered,2025-02-28
SALE02514,B08Y1TFSP6,CUST0364,LOC015,2025-03-01,2,149.0,283.1,5,Card,Delivered,2025-03-01
SALE02515,B07H3N8RJH,CUST0208,LOC001,2025-03-01,4,3799.0,12916.6,15,UPI,Delivered,2025-03-01
SALE02516,B07RZZ1QSW,CUST0262,LOC020,2025-03-01,1,326.0,293.4,10,COD,Delivered,2025-03-01
SALE02517,B09474JWN6,CUST0107,LOC007,2025-03-02,5,999.0,4995.0,0,UPI,Delivered,2025-03-02
SALE02518,B09CTRPSJR,CUST0174,LOC007,2025-03-02,5,217.0,868.0,20,COD,Delivered,2025-03-02
SALE02519,B08TM71L54,CUST0381,LOC012,2025-03-02,3,3190.0,8613.0,10,COD,Delivered,2025-03-02
SALE02520,B07PR1CL3S,CUST0085,LOC015,2025-03-03,1,1220.0,976.0,20,UPI,Delivered,2025-03-03
SALE02521,B09H34V36W,CUST0248,LOC002,2025-03-03,2,1349.0,2158.4,20,COD,Delivered,2025-03-03
SALE02522,B07SLMR1K6,CUST0310,LOC014,2025-03-03,2,519.0,882.3,15,COD,Delivered,2025-03-03
SALE02523,B08VRMK55F,CUST0110,LOC005,2025-03-04,3,399.0,1137.15,5,COD,Delivered,2025-03-04
SALE02524,B07PFJ5VQD,CUST0156,LOC004,2025-03-04,5,159.0,636.0,20,UPI,Delivered,2025-03-04
SALE02525,B09B125CFJ,CUST0037,LOC009,2025-03-04,3,349.0,889.95,15,UPI,Delivered,2025-03-04
SALE02526,B09CYTJV3N,CUST0429,LOC012,2025-03-04,3,4499.0,13497.0,0,UPI,Delivered,2025-03-04
SALE02527,B002PD61Y4,CUST0212,LOC003,2025-03-05,1,507.0,430.95,15,Card,Delivered,2025-03-05
SALE02528,B08D75R3Z1,CUST0036,LOC003,2025-03-05,5,299.0,1196.0,20,NetBanking,Delivered,2025-03-05
SALE02529,B0B3CPQ5PF,CUST0495,LOC013,2025-03-05,2,28999.0,55098.1,5,Card,Delivered,2025-03-05
SALE02530,B07YSJ7FF1,CUST0308,LOC001,2025-03-06,4,645.0,2451.0,5,COD,Delivered,2025-03-06
SALE02531,B07WHSJXLF,CUST0111,LOC020,2025-03-06,1,20999.0,20999.0,0,NetBanking,Returned,2025-03-06
SALE02532,B08M66K48D,CUST0224,LOC013,2025-03-06,3,299.0,807.3,10,NetBanking,Delivered,2025-03-06
SALE02533,B08WKCTFF3,CUST0403,LOC003,2025-03-07,5,899.0,4045.5,10,UPI,Returned,2025-03-07
SALE02534,B09L835C3V,CUST0201,LOC020,2025-03-07,5,199.0,945.25,5,COD,Delivered,2025-03-07
SALE02535,B0BDS8MY8J,CUST0271,LOC017,2025-03-07,2,199.0,318.4,20,NetBanking,Delivered,2025-03-07
SALE02536,B07GWTWFS2,CUST0336,LOC011,2025-03-08,4,1699.0,6796.0,0,Card,Returned,2025-03-08
SALE02537,B0B466C3G4,CUST0436,LOC007,2025-03-08,5,8990.0,38207.5,15,Card,Delivered,2025-03-08
SALE02538,B07H5PBN54,CUST0323,LOC007,2025-03-08,2,999.0,1998.0,0,UPI,Delivered,2025-03-08
SALE02539,B00LXTFMRS,CUST0447,LOC002,2025-03-09,5,191.0,907.25,5,COD,Delivered,2025-03-09
SALE02540,B09GYBZPHF,CUST0391,LOC016,2025-03-09,1,1149.0,976.65,15,UPI,Delivered,2025-03-09
SALE02541,B072NCN9M4,CUST0206,LOC005,2025-03-09,3,8886.0,23992.2,10,Card,Delivered,2025-03-09
SALE02542,B0B23LW7NV,CUST0083,LOC003,2025-03-09,1,999.0,849.15,15,COD,Delivered,2025-03-09
SALE02543,B08HLC7Z3G,CUST0046,LOC017,2025-03-10,2,1182.0,2245.8,5,Card,Delivered,2025-03-10
SALE02544,B08WRKSF9D,CUST0215,LOC002,2025-03-10,5,6499.0,25996.0,20,COD,Delivered,2025-03-10
SALE02545,B012MQS060,CUST0361,LOC005,2025-03-10,1,1295.0,1165.5,10,UPI,Delivered,2025-03-10
SALE02546,B086X18Q71,CUST0123,LOC013,2025-03-11,5,9799.0,44095.5,10,NetBanking,Delivered,2025-03-11
SALE02547,B09NNHFSSF,CUST0202,LOC018,2025-03-11,3,1999.0,5097.45,15,UPI,Delivered,2025-03-11
SALE02548,B08CS3BT4L,CUST0279,LOC017,2025-03-11,4,9999.0,39996.0,0,NetBanking,Delivered,2025-03-11
SALE02549,B07TTSS5MP,CUST0073,LOC017,2025-03-12,2,1799.0,2878.4,20,NetBanking,Returned,2025-03-12
SALE02550,B01GGKZ0V6,CUST0436,LOC010,2025-03-12,2,329.0,559.3,15,UPI,Delivered,2025-03-12
SALE02551,B09Z6WH2N1,CUST0228,LOC016,2025-03-12,3,95.0,256.5,10,Card,Delivered,2025-03-12
SALE02552,B08SKZ2RMG,CUST0285,LOC006,2025-03-13,2,475.0,950.0,0,NetBanking,Delivered,2025-03-13
SALE02553,B0B15GSPQW,CUST0019,LOC016,2025-03-13,4,47990.0,153568.0,20,COD,Delivered,2025-03-13
SALE02554,B09RWZRCP1,CUST0464,LOC010,2025-03-13,4,399.0,1516.2,5,COD,Delivered,2025-03-13
SALE02555,B0BR4F878Q,CUST0478,LOC012,2025-03-14,3,1439.0,3885.3,10,NetBanking,Delivered,2025-03-14
SALE02556,B0994GFWBH,CUST0449,LOC016,2025-03-14,3,139.0,354.45,15,Card,Delivered,2025-03-14
SALE02557,B0B9F9PT8R,CUST0256,LOC004,2025-03-14,1,1529.0,1223.2,20,Card,Delivered,2025-03-14
SALE02558,B07ZR4S1G4,CUST0015,LOC013,2025-03-15,5,239.0,1195.0,0,Card,Delivered,2025-03-15
SALE02559,B09JKNF147,CUST0432,LOC015,2025-03-15,1,339.0,271.2,20,UPI,Delivered,2025-03-15
SALE02560,B0B1YY6JJL,CUST0264,LOC008,2025-03-15,5,23999.0,101995.75,15,COD,Delivered,2025-03-15
SALE02561,B09N3BFP4M,CUST0281,LOC005,2025-03-15,4,5499.0,19796.4,10,COD,Delivered,2025-03-15
SALE02562,B0873L7J6X,CUST0027,LOC008,2025-03-16,3,1499.0,3597.6,20,UPI,Delivered,2025-03-16
SALE02563,B08GM5S4CQ,CUST0220,LOC020,2025-03-16,5,6990.0,31455.0,10,UPI,Delivered,2025-03-16
SALE02564,B08CHZ3ZQ7,CUST0298,LOC005,2025-03-16,1,599.0,599.0,0,Card,Delivered,2025-03-16
SALE02565,B085CZ3SR1,CUST0164,LOC011,2025-03-17,2,499.0,848.3,15,Card,Delivered,2025-03-17
SALE02566,B00TDD0YM4,CUST0490,LOC015,2025-03-17,1,1490.0,1490.0,0,COD,Delivered,2025-03-17
SALE02567,B00E9G8KOY,CUST0406,LOC005,2025-03-17,3,600.0,1800.0,0,COD,Returned,2025-03-17
SALE02568,B098NS6PVG,CUST0446,LOC012,2025-03-18,3,199.0,567.15,5,UPI,Delivered,2025-03-18
SALE02569,B08Y7MXFMK,CUST0497,LOC012,2025-03-18,2,1099.0,1758.4,20,COD,Delivered,2025-03-18
SALE02570,B01EJ5MM5M,CUST0050,LOC018,2025-03-18,3,3498.0,10494.0,0,NetBanking,Delivered,2025-03-18
SALE02571,B00LHZW3XY,CUST0417,LOC013,2025-03-19,4,125.0,500.0,0,COD,Delivered,2025-03-19
SALE02572,B07NPBG1B4,CUST0258,LOC002,2025-03-19,2,1982.84,3370.83,15,UPI,Delivered,2025-03-19
SALE02573,B0977CGNJJ,CUST0073,LOC009,2025-03-19,5,5999.0,28495.25,5,NetBanking,Delivered,2025-03-19
SALE02574,B0B23LW7NV,CUST0344,LOC003,2025-03-20,5,999.0,4245.75,15,UPI,Delivered,2025-03-20
SALE02575,B07LFWP97N,CUST0464,LOC007,2025-03-20,4,269.0,1076.0,0,Card,Delivered,2025-03-20
SALE02576,B096TWZRJC,CUST0002,LOC012,2025-03-20,2,499.0,898.2,10,COD,Delivered,2025-03-20
SALE02577,B07S9M8YTY,CUST0007,LOC013,2025-03-20,3,717.0,2043.45,5,UPI,Delivered,2025-03-20
SALE02578,B07SPVMSC6,CUST0148,LOC015,2025-03-21,2,1399.0,2238.4,20,UPI,Delivered,2025-03-21
SALE02579,B07YTNKVJQ,CUST0359,LOC008,2025-03-21,3,499.0,1197.6,20,COD,Delivered,2025-03-21
SALE02580,B08ZHYNTM1,CUST0290,LOC020,2025-03-21,5,2899.0,14495.0,0,Card,Delivered,2025-03-21
SALE02581,B0188KPKB2,CUST0445,LOC005,2025-03-22,1,3599.0,3239.1,10,COD,Delivered,2025-03-22
SALE02582,B07F6GXNPB,CUST0203,LOC008,2025-03-22,4,253.0,1012.0,0,COD,Delivered,2025-03-22
SALE02583,B07L9FW9GF,CUST0304,LOC016,2025-03-22,1,149.0,149.0,0,NetBanking,Delivered,2025-03-22
SALE02584,B086WMSCN3,CUST0017,LOC009,2025-03-23,2,1199.0,1918.4,20,UPI,Delivered,2025-03-23
SALE02585,B07V82W5CN,CUST0068,LOC003,2025-03-23,3,1349.0,3844.65,5,COD,Pending,2025-03-23
SALE02586,B09PDZNSBG,CUST0182,LOC008,2025-03-23,2,2575.0,5150.0,0,Card,Delivered,2025-03-23
SALE02587,B09YV4RG4D,CUST0299,LOC017,2025-03-24,4,1499.0,5696.2,5,UPI,Delivered,2025-03-24
SALE02588,B01M5967SY,CUST0109,LOC001,2025-03-24,3,379.0,966.45,15,NetBanking,Delivered,2025-03-24
SALE02589,B083GQGT3Z,CUST0393,LOC005,2025-03-24,1,399.0,379.05,5,Card,Delivered,2025-03-24
SALE02590,B07Q4QV1DL,CUST0195,LOC002,2025-03-25,2,269.0,457.3,15,NetBanking,Delivered,2025-03-25
SALE02591,B073BRXPZX,CUST0346,LOC008,2025-03-25,5,289.0,1300.5,10,UPI,Delivered,2025-03-25
SALE02592,B09NKZXMWJ,CUST0402,LOC001,2025-03-25,5,139.0,660.25,5,NetBanking,Delivered,2025-03-25
SALE02593,B0BNQMF152,CUST0147,LOC012,2025-03-26,2,499.0,798.4,20,Card,Delivered,2025-03-26
SALE02594,B094YFFSMY,CUST0227,LOC007,2025-03-26,3,399.0,1197.0,0,UPI,Delivered,2025-03-26
SALE02595,B088GXTJM3,CUST0362,LOC020,2025-03-26,2,699.0,1258.2,10,Card,Delivered,2025-03-26
SALE02596,B0BCKWZ884,CUST0188,LOC002,2025-03-26,1,547.0,519.65,5,COD,Delivered,2025-03-26
SALE02597,B08M66K48D,CUST0450,LOC014,2025-03-27,2,299.0,568.1,5,COD,Delivered,2025-03-27
SALE02598,B0B1YVCJ2Y,CUST0062,LOC012,2025-03-27,2,11499.0,20698.2,10,Card,Delivered,2025-03-27
SALE02599,B00O2R38C4,CUST0250,LOC001,2025-03-27,4,999.0,3196.8,20,Card,Delivered,2025-03-27
SALE02600,B00SH18114,CUST0424,LOC005,2025-03-28,1,160.0,152.0,5,COD,Delivered,2025-03-28
SALE02601,B0B53DS4TF,CUST0090,LOC004,2025-03-28,4,4995.0,15984.0,20,NetBanking,Pending,2025-03-28
SALE02602,B0B5LVS732,CUST0235,LOC003,2025-03-28,4,1898.0,6832.8,10,NetBanking,Delivered,2025-03-28
SALE02603,B008YW8M0G,CUST0460,LOC015,2025-03-29,4,775.0,2480.0,20,NetBanking,Delivered,2025-03-29
SALE02604,B0BMFD94VD,CUST0107,LOC006,2025-03-29,3,199.0,597.0,0,NetBanking,Delivered,2025-03-29
SALE02605,B09FKDH6FS,CUST0487,LOC008,2025-03-29,1,7499.0,7499.0,0,COD,Returned,2025-03-29
SALE02606,B0BDG6QDYD,CUST0085,LOC007,2025-03-30,1,899.0,809.1,10,Card,Delivered,2025-03-30
SALE02607,B09NR6G588,CUST0451,LOC005,2025-03-30,3,1199.0,3597.0,0,COD,Delivered,2025-03-30
SALE02608,B076B8G5D8,CUST0461,LOC014,2025-03-30,5,798.0,3192.0,20,NetBanking,Delivered,2025-03-30
SALE02609,B09XRBJ94N,CUST0401,LOC018,2025-03-31,1,2092.0,1673.6,20,Card,Delivered,2025-03-31
SALE02610,B07DJLFMPS,CUST0478,LOC012,2025-03-31,1,369.0,295.2,20,UPI,Delivered,2025-03-31
SALE02611,B09R83SFYV,CUST0466,LOC015,2025-03-31,1,1484.0,1261.4,15,UPI,Pending,2025-03-31
SALE02612,B09FFK1PQG,CUST0127,LOC013,2025-03-31,4,873.0,2968.2,15,COD,Delivered,2025-03-31
SALE02613,B09CMM3VGK,CUST0110,LOC011,2025-04-01,4,179.0,680.2,5,COD,Delivered,2025-04-01
SALE02614,B09QS9CWLV,CUST0112,LOC019,2025-04-01,1,12999.0,10399.2,20,UPI,Delivered,2025-04-01
SALE02615,B096VF5YYF,CUST0051,LOC014,2025-04-01,5,2999.0,14995.0,0,COD,Delivered,2025-04-01
SALE02616,B0BCKJJN8R,CUST0362,LOC013,2025-04-02,4,3599.0,12236.6,15,UPI,Delivered,2025-04-02
SALE02617,B09DL9978Y,CUST0084,LOC002,2025-04-02,3,2399.0,5757.6,20,UPI,Delivered,2025-04-02
SALE02618,B07L9FW9GF,CUST0398,LOC009,2025-04-02,1,149.0,119.2,20,UPI,Returned,2025-04-02
SALE02619,B0123P3PWE,CUST0198,LOC017,2025-04-03,5,999.0,4245.75,15,Card,Returned,2025-04-03
SALE02620,B07QDSN9V6,CUST0014,LOC009,2025-04-03,4,699.0,2796.0,0,Card,Delivered,2025-04-03
SALE02621,B0B3MWYCHQ,CUST0428,LOC004,2025-04-03,4,2999.0,9596.8,20,COD,Delivered,2025-04-03
SALE02622,B07DWFX9YS,CUST0491,LOC004,2025-04-04,1,789.0,710.1,10,COD,Delivered,2025-04-04
SALE02623,B09B125CFJ,CUST0216,LOC009,2025-04-04,1,349.0,296.65,15,COD,Pending,2025-04-04
SALE02624,B0B298D54H,CUST0454,LOC005,2025-04-04,3,265.0,636.0,20,UPI,Delivered,2025-04-04
SALE02625,B0B21XL94T,CUST0036,LOC001,2025-04-05,2,21990.0,43980.0,0,Card,Delivered,2025-04-05
SALE02626,B094JNXNPV,CUST0060,LOC011,2025-04-05,1,299.0,269.1,10,UPI,Delivered,2025-04-05
SALE02627,B096NTB9XT,CUST0037,LOC011,2025-04-05,1,15999.0,14399.1,10,UPI,Delivered,2025-04-05
SALE02628,B008YW3CYM,CUST0145,LOC009,2025-04-06,5,616.0,2464.0,20,UPI,Delivered,2025-04-06
SALE02629,B0BBLHTRM9,CUST0406,LOC001,2025-04-06,5,199.0,995.0,0,UPI,Delivered,2025-04-06
SALE02630,B00SH18114,CUST0460,LOC019,2025-04-06,1,160.0,136.0,15,UPI,Delivered,2025-04-06
SALE02631,B08C7TYHPB,CUST0340,LOC020,2025-04-06,1,664.0,664.0,0,UPI,Delivered,2025-04-06
SALE02632,B09KLVMZ3B,CUST0270,LOC016,2025-04-07,5,159.0,755.25,5,NetBanking,Delivered,2025-04-07
SALE02633,B01J1CFO5I,CUST0211,LOC014,2025-04-07,5,299.0,1270.75,15,COD,Pending,2025-04-07
SALE02634,B08JMC1988,CUST0498,LOC010,2025-04-07,4,999.0,3196.8,20,Card,Delivered,2025-04-07
SALE02635,B097MKZHNV,CUST0207,LOC008,2025-04-08,4,2949.0,10026.6,15,Card,Delivered,2025-04-08
SALE02636,B01MRARGBW,CUST0029,LOC002,2025-04-08,2,199.0,358.2,10,COD,Delivered,2025-04-08
SALE02637,B09ZPJT8B2,CUST0169,LOC014,2025-04-08,1,11990.0,11390.5,5,Card,Delivered,2025-04-08
SALE02638,B09FPP3R1D,CUST0104,LOC013,2025-04-09,1,1624.0,1299.2,20,UPI,Delivered,2025-04-09
SALE02639,B01M5967SY,CUST0016,LOC011,2025-04-09,1,379.0,303.2,20,NetBanking,Returned,2025-04-09
SALE02640,B0BQ3K23Y1,CUST0023,LOC008,2025-04-09,1,279.0,265.05,5,NetBanking,Delivered,2025-04-09
SALE02641,B084N18QZY,CUST0190,LOC011,2025-04-10,4,599.0,1916.8,20,UPI,Delivered,2025-04-10
SALE02642,B00LZLPYHW,CUST0476,LOC017,2025-04-10,5,137.0,616.5,10,COD,Delivered,2025-04-10
SALE02643,B09RWZRCP1,CUST0265,LOC015,2025-04-10,3,399.0,957.6,20,COD,Delivered,2025-04-10
SALE02644,B009P2LK80,CUST0202,LOC009,2025-04-11,2,1409.0,2536.2,10,UPI,Delivered,2025-04-11
SALE02645,B09NBZ36F7,CUST0040,LOC020,2025-04-11,5,2089.0,8878.25,15,Card,Delivered,2025-04-11
SALE02646,B0B1YVCJ2Y,CUST0310,LOC003,2025-04-11,1,11499.0,9774.15,15,Card,Delivered,2025-04-11
SALE02647,B09R83SFYV,CUST0172,LOC011,2025-04-12,3,1484.0,3784.2,15,UPI,Returned,2025-04-12
SALE02648,B08S6RKT4L,CUST0017,LOC010,2025-04-12,3,2599.0,6237.6,20,NetBanking,Delivered,2025-04-12
SALE02649,B09SJ1FTYV,CUST0442,LOC006,2025-04-12,2,199.0,398.0,0,NetBanking,Returned,2025-04-12
SALE02650,B087JWLZ2K,CUST0261,LOC009,2025-04-12,2,24499.0,48998.0,0,UPI,Delivered,2025-04-12
SALE02651,B07GVGTSLN,CUST0479,LOC008,2025-04-13,2,325.0,585.0,10,UPI,Delivered,2025-04-13
SALE02652,B09NL4DCXK,CUST0263,LOC016,2025-04-13,1,249.0,236.55,5,UPI,Delivered,2025-04-13
SALE02653,B07DXRGWDJ,CUST0095,LOC020,2025-04-13,5,4280.0,19260.0,10,Card,Delivered,2025-04-13
SALE02654,B07J2BQZD6,CUST0074,LOC018,2025-04-14,4,199.0,636.8,20,UPI,Delivered,2025-04-14
SALE02655,B013B2WGT6,CUST0289,LOC001,2025-04-14,2,1099.0,1758.4,20,COD,Delivered,2025-04-14
SALE02656,B01MRARGBW,CUST0104,LOC020,2025-04-14,2,199.0,358.2,10,UPI,Returned,2025-04-14
SALE02657,B0B3RRWSF6,CUST0013,LOC008,2025-04-15,5,1998.0,8991.0,10,NetBanking,Delivered,2025-04-15
SALE02658,B01D5H8LDM,CUST0052,LOC017,2025-04-15,2,489.0,978.0,0,Card,Delivered,2025-04-15
SALE02659,B08GTYFC37,CUST0173,LOC002,2025-04-15,4,10389.0,33244.8,20,COD,Pending,2025-04-15
SALE02660,B0B7L86YCB,CUST0490,LOC012,2025-04-16,2,161.0,273.7,15,COD,Delivered,2025-04-16
SALE02661,B08L5HMJVW,CUST0407,LOC001,2025-04-16,4,369.0,1180.8,20,COD,Delivered,2025-04-16
SALE02662,B09NNZ1GF7,CUST0063,LOC020,2025-04-16,5,445.0,1891.25,15,UPI,Pending,2025-04-16
SALE02663,B0BF54972T,CUST0020,LOC018,2025-04-17,2,1799.0,3598.0,0,Card,Delivered,2025-04-17
SALE02664,B082ZQ4479,CUST0216,LOC008,2025-04-17,2,3710.0,6678.0,10,NetBanking,Delivered,2025-04-17
SALE02665,B0B12K5BPM,CUST0457,LOC001,2025-04-17,4,1049.0,4196.0,0,COD,Delivered,2025-04-17
SALE02666,B0148NPH9I,CUST0014,LOC016,2025-04-17,3,2640.0,7524.0,5,Card,Returned,2025-04-17
SALE02667,B086Q3QMFS,CUST0367,LOC013,2025-04-18,2,120.0,216.0,10,UPI,Delivered,2025-04-18
SALE02668,B07YQ5SN4H,CUST0477,LOC009,2025-04-18,5,299.0,1270.75,15,Card,Delivered,2025-04-18
SALE02669,B08CF3B7N1,CUST0277,LOC006,2025-04-18,4,154.0,585.2,5,UPI,Delivered,2025-04-18
SALE02670,B0B3MWYCHQ,CUST0105,LOC010,2025-04-19,4,2999.0,9596.8,20,NetBanking,Returned,2025-04-19
SALE02671,B09KH58JZR,CUST0383,LOC012,2025-04-19,5,210.0,997.5,5,COD,Delivered,2025-04-19
SALE02672,B07YQ5SN4H,CUST0077,LOC003,2025-04-19,2,299.0,568.1,5,COD,Delivered,2025-04-19
SALE02673,B07WHS7MZ1,CUST0087,LOC001,2025-04-20,2,29990.0,53982.0,10,COD,Delivered,2025-04-20
SALE02674,B07ZJND9B9,CUST0167,LOC014,2025-04-20,1,1099.0,1044.05,5,COD,Delivered,2025-04-20
SALE02675,B07LDN9Q2P,CUST0027,LOC013,2025-04-20,1,889.0,889.0,0,Card,Delivered,2025-04-20
SALE02676,B098TV3L96,CUST0038,LOC020,2025-04-21,2,349.0,558.4,20,NetBanking,Delivered,2025-04-21
SALE02677,B0BN6M3TCM,CUST0057,LOC018,2025-04-21,5,499.0,2495.0,0,NetBanking,Delivered,2025-04-21
SALE02678,B0B9RZ4G4W,CUST0220,LOC005,2025-04-21,3,799.0,2037.45,15,COD,Delivered,2025-04-21
SALE02679,B07SLNG3LW,CUST0105,LOC003,2025-04-22,1,3859.0,3473.1,10,UPI,Delivered,2025-04-22
SALE02680,B09PNKXSKF,CUST0149,LOC002,2025-04-22,3,1999.0,5997.0,0,NetBanking,Delivered,2025-04-22
SALE02681,B07HK53XM4,CUST0013,LOC009,2025-04-22,5,279.0,1325.25,5,NetBanking,Delivered,2025-04-22
SALE02682,B08FY4FG5X,CUST0326,LOC017,2025-04-23,3,649.0,1849.65,5,UPI,Delivered,2025-04-23
SALE02683,B0B31BYXQQ,CUST0425,LOC015,2025-04-23,2,1399.0,2658.1,5,UPI,Delivered,2025-04-23
SALE02684,B097R3XH9R,CUST0416,LOC016,2025-04-23,3,6299.0,18897.0,0,Card,Delivered,2025-04-23
SALE02685,B0B1YVCJ2Y,CUST0491,LOC007,2025-04-23,5,11499.0,48870.75,15,COD,Pending,2025-04-23
SALE02686,B07FXLC2G2,CUST0302,LOC008,2025-04-24,3,698.0,1779.9,15,Card,Delivered,2025-04-24
SALE02687,B0BNDD9TN6,CUST0362,LOC007,2025-04-24,1,13990.0,11891.5,15,UPI,Delivered,2025-04-24
SALE02688,B07H8W9PB6,CUST0194,LOC006,2025-04-24,4,175.0,560.0,20,NetBanking,Delivered,2025-04-24
SALE02689,B01KK0HU3Y,CUST0006,LOC014,2025-04-25,2,899.0,1528.3,15,Card,Pending,2025-04-25
SALE02690,B097C564GC,CUST0393,LOC002,2025-04-25,1,294.0,279.3,5,NetBanking,Delivered,2025-04-25
SALE02691,B08TTRVWKY,CUST0218,LOC001,2025-04-25,4,1099.0,3956.4,10,COD,Delivered,2025-04-25
SALE02692,B08CFCK6CW,CUST0359,LOC015,2025-04-26,4,1199.0,4316.4,10,UPI,Delivered,2025-04-26
SALE02693,B0977CGNJJ,CUST0174,LOC004,2025-04-26,5,5999.0,25495.75,15,COD,Delivered,2025-04-26
SALE02694,B09ZK6THRR,CUST0146,LOC015,2025-04-26,3,479.0,1149.6,20,Card,Delivered,2025-04-26
SALE02695,B07L3NDN24,CUST0031,LOC008,2025-04-27,5,499.0,2370.25,5,Card,Delivered,2025-04-27
SALE02696,B09GFPN6TP,CUST0472,LOC013,2025-04-27,3,7499.0,20247.3,10,Card,Returned,2025-04-27
SALE02697,B08P9RYPLR,CUST0480,LOC001,2025-04-27,1,129.0,122.55,5,COD,Delivered,2025-04-27
SALE02698,B07WNK1FFN,CUST0211,LOC007,2025-04-28,2,1260.0,2268.0,10,UPI,Pending,2025-04-28
SALE02699,B07Y1RCCW5,CUST0293,LOC005,2025-04-28,3,1190.0,2856.0,20,NetBanking,Delivered,2025-04-28
SALE02700,B0765B3TH7,CUST0218,LOC003,2025-04-28,1,199.0,169.15,15,UPI,Delivered,2025-04-28
SALE02701,B0BMXMLSMM,CUST0315,LOC008,2025-04-28,1,199.0,189.05,5,NetBanking,Delivered,2025-04-28
SALE02702,B0B7NWGXS6,CUST0444,LOC006,2025-04-29,2,2439.0,4634.1,5,UPI,Delivered,2025-04-29
SALE02703,B08JKPVDKL,CUST0493,LOC012,2025-04-29,2,279.0,474.3,15,UPI,Delivered,2025-04-29
SALE02704,B071VNHMX2,CUST0394,LOC007,2025-04-29,1,2095.0,1676.0,20,UPI,Delivered,2025-04-29
SALE02705,B09LQQYNZQ,CUST0393,LOC013,2025-04-30,5,4699.0,19970.75,15,Card,Delivered,2025-04-30
SALE02706,B09NL7LBWT,CUST0195,LOC009,2025-04-30,3,1099.0,2967.3,10,UPI,Returned,2025-04-30
SALE02707,B01LYU3BZF,CUST0268,LOC016,2025-04-30,1,2199.0,2199.0,0,NetBanking,Returned,2025-04-30
SALE02708,B00LHZW3XY,CUST0182,LOC011,2025-05-01,4,125.0,425.0,15,NetBanking,Delivered,2025-05-01
SALE02709,B09X7DY7Q4,CUST0183,LOC012,2025-05-01,4,939.0,3004.8,20,COD,Pending,2025-05-01
SALE02710,B01EZ0X3L8,CUST0117,LOC005,2025-05-01,1,729.0,656.1,10,Card,Returned,2025-05-01
SALE02711,B08JW1GVS7,CUST0499,LOC020,2025-05-02,2,2179.0,4358.0,0,COD,Delivered,2025-05-02
SALE02712,B08HDJ86NZ,CUST0011,LOC012,2025-05-02,5,329.0,1316.0,20,NetBanking,Delivered,2025-05-02
SALE02713,B00HVXS7WC,CUST0174,LOC005,2025-05-02,1,1999.0,1799.1,10,COD,Delivered,2025-05-02
SALE02714,B077BTLQ67,CUST0101,LOC004,2025-05-03,3,2790.0,6696.0,20,NetBanking,Delivered,2025-05-03
SALE02715,B07JW1Y6XV,CUST0232,LOC013,2025-05-03,4,399.0,1356.6,15,UPI,Delivered,2025-05-03
SALE02716,B09PLD9TCD,CUST0462,LOC011,2025-05-03,3,26999.0,68847.45,15,NetBanking,Delivered,2025-05-03
SALE02717,B08L879JSN,CUST0024,LOC020,2025-05-04,3,6299.0,18897.0,0,NetBanking,Delivered,2025-05-04
SALE02718,B08PPHFXG3,CUST0114,LOC001,2025-05-04,3,173.0,415.2,20,COD,Delivered,2025-05-04
SALE02719,B09X5C9VLK,CUST0229,LOC014,2025-05-04,4,1299.0,4156.8,20,NetBanking,Delivered,2025-05-04
SALE02720,B08MTLLSL8,CUST0473,LOC009,2025-05-04,5,399.0,1695.75,15,NetBanking,Delivered,2025-05-04
SALE02721,B08WRBG3XW,CUST0016,LOC001,2025-05-05,5,199.0,945.25,5,Card,Delivered,2025-05-05
SALE02722,B08H21B6V7,CUST0161,LOC006,2025-05-05,5,2599.0,10396.0,20,UPI,Delivered,2025-05-05
SALE02723,B09T2S8X9C,CUST0455,LOC017,2025-05-05,1,22999.0,19549.15,15,UPI,Pending,2025-05-05
SALE02724,B07TR5HSR9,CUST0189,LOC001,2025-05-06,3,656.0,1869.6,5,NetBanking,Delivered,2025-05-06
SALE02725,B07XLCFSSN,CUST0288,LOC001,2025-05-06,2,899.0,1438.4,20,COD,Delivered,2025-05-06
SALE02726,B0B3G5XZN5,CUST0131,LOC016,2025-05-06,2,2799.0,5598.0,0,Card,Returned,2025-05-06
SALE02727,B0B4HKH19N,CUST0180,LOC014,2025-05-07,2,249.0,473.1,5,Card,Pending,2025-05-07
